11/24/2019,55.384552,55.488605,51.95665,51.95665,51.95665,352239562
11/23/2019,55.540668,56.905369,54.536324,55.382519,55.382519,404485562
11/22/2019,60.546177,61.094173,54.5741,55.53672,55.53672,401613024
11/21/2019,63.918324,64.607292,60.197491,60.539089,60.539089,374750653
11/20/2019,65.817505,66.237221,63.846096,63.972221,63.972221,372158855
11/19/2019,65.299263,66.420166,63.601784,65.814827,65.814827,345463406
11/18/2019,68.300621,68.834991,65.076057,65.319778,65.319778,328968065
11/17/2019,68.422745,69.174774,67.948097,68.304565,68.304565,297447134
11/16/2019,68.228912,68.565979,67.858932,68.40683,68.40683,292160865
11/15/2019,69.195488,69.501221,67.423569,68.208748,68.208748,301568782
11/14/2019,69.977379,70.102905,69.079788,69.155205,69.155205,350588075
11/13/2019,70.345375,71.036697,69.846954,69.996063,69.996063,376668496
11/12/2019,70.362007,70.819832,69.522499,70.375999,70.375999,401213176
11/11/2019,71.550369,72.422173,69.896469,70.361794,70.361794,388797175
11/10/2019,69.866051,72.00354,69.406235,71.569214,71.569214,460446749
11/9/2019,69.74659,70.660355,69.507088,69.863091,69.863091,374833272
11/8/2019,73.025558,73.071312,68.621643,69.764091,69.764091,322249496
11/7/2019,74.549141,74.770592,72.502029,73.025787,73.025787,309817946
11/6/2019,74.338554,74.773277,73.41555,74.559082,74.559082,290115886
11/5/2019,72.887642,74.544548,72.113228,74.375313,74.375313,303746078
11/4/2019,71.422813,73.529282,71.204094,72.820274,72.820274,290544570
11/3/2019,72.461639,72.931145,70.641373,71.417969,71.417969,273155768
11/2/2019,72.074898,72.814651,71.837723,72.451416,72.451416,286468979
11/1/2019,72.146446,72.334625,70.90963,72.08429,72.08429,275488579
10/31/2019,72.564095,73.673737,70.536057,72.173759,72.173759,274591865
10/30/2019,73.541183,74.799377,71.790886,72.554428,72.554428,291498994
10/29/2019,72.170181,76.236206,72.045631,73.510582,73.510582,271525879
10/28/2019,71.756485,75.944183,71.716843,72.264847,72.264847,272906937
10/27/2019,70.753242,73.256142,69.542244,71.758957,71.758957,260742874
10/26/2019,70.376053,73.702103,68.367775,70.725227,70.725227,322560995
10/25/2019,63.360226,70.360634,63.255611,70.360634,70.360634,281153017
10/24/2019,63.170265,63.633873,62.05323,63.310398,63.310398,194869718
10/23/2019,67.604134,67.718369,62.621235,63.185726,63.185726,213776688
10/22/2019,69.014908,69.780876,67.386742,67.591423,67.591423,219451615
10/21/2019,69.31485,69.921722,68.397377,69.020866,69.020866,230907073
